text,label
"Apollon monte dans le char où est l'Amour, et tous deux retournant au ciel. Le théâtre change aussitôt. Le Parnasse se découvre au fond. Quelques Mimes sont assises en divers endroits de sa croupe, et quelques poètes à leurs pieds. Sur le sommet, le palais du dieu se fait voir. Les deux côtés du théâtre sont deux galeries qui ressemblent à celles où on étale des raretés les jours de fête et les jours de foire. Là sont les archives du Destin. L'architecture est ornée de feuilles de laurier. Sous chaque portique est un buste ; il y en a neuf de conquérants et autant dé poètes ; les conquérants d'un côté, les poètes de l'autre. Les conquérants sont Cyrus, Alexandre, etc. ; et les poètes sont Homère, Anacréon, Pindare, Virgile, Horace, Ovide, l'Arioste, le Tasse, et Malherbe. Apollon a voulu que l'avenir fût montré en faveur de cette fête.",0
Ils sortent tous.,5
Thésée passe dans l'appartement de Médée.,5
Le soldat sort.,3
Ici le conseil délibère avec Agamemnon.,4
Tous s'approchent.,7
Il rit de nouveau.,3
Les mages vont chercher ce que le grand-prêtre demande.,0
À Lenormand et au général.,12
Les yeux du mort se ferment d'eux-mêmes.,10
"Après une petite pause, qu'elle emploie à regarder Monsieur Argante, qui s'attendrit par degrés.",3
Il aperçoit Criséis.,0
Il va à la porte.,11
Il paraît tout à coup une troupe de démons.,4
"Madeleine et Henri entourent Mme Desgranges, en la suppliant.",7
Elle le donne à Lindane.,10
Elle se regarde avec complaisance dans le miroir et ajuste sa coiffure.,0
Elle lui passe la lettre.,10
Il veut rompre la porte.,0
Et lève le bras pour se tuer.,1
En montrant les Bulgares.,0
Il continue seul.,2
Il entre chez son Colonel.,5
[À Carinte].,12
Persac tire sa bourse.,10
"Desgranges et Le père Boyer, venant du fond.",4
Air : V'là c'que c'est que l'exactitude.,8
Une tempête survient.,9
Don Carlos se détourne gravement et le regarde en face.,0
Elle rit comme un enfant.,3
Il veut s'approcher d'elle.,7
À Brutus.,12
Il bat Pantalon.,1
Elle dresse le miroir sur la table.,11
"Le théâtre représente le cabinet de Madame Almaviva, orné de fleurs de toutes parts.",11
Montrant le billet.,0
Elle sort avec précipitation.,5
Il donne sur les doigts de Sotencour.,1
La Giraudière sort.,5
Lépide sort.,5
Van Bock lance le pied. Tyl s'efface. Le comte reçoit le coup de pied de Van Bock.,1
À Milord.,12
Air : De la contredanse la Hullin.,8
"Là, Léocadie se lève.",0
À Oedipe.,12
S'adressant à la mèche qu'il tient dans la main.,12
Il prend à part Don Diègue.,12
"Le Théâtre représente un paysage agreste, orné de quelques maisons ; celle de Monsieur de Kerkabon est la première, à gauche ; la seconde appartient à Monsieur de Saint-Yves ; elles sont à peu de distance l'une de l'autre, et seulement séparées par quelques arbres, annonçant une avenue. Le fond du théâtre est occupé par trois collines opposées. Au dessus de la seconde, à droite du spectateur, s'élève un mur de couvent, hérissé de pointes de fer, et renfermant une espèce de parc, à l'extrémité duquel on aperçoit une partie du monastère, surmonté d'un clocher en dehors. Sur le portail attenant au mur de clôture, on lit : COUVENT DES URSULINES. Le reste de la scène est orné de groupes d'arbres, de gazons, de fleurs, de berceaux, etc. etc.",9
Il lui donne la copie des informations contre lui.,10
Au Capitaine des Gardes.,12
Elle cherche partout de quoi se faire mourir.,0
Isabelle rit.,3
Avec des sanglots.,3
Il lui donne son mémoire.,10
"Une salle au château de Barberine. - Plusieurs vastes croisées ouvertes au fond, sur une cour intérieure. - Par une de ces croisées on voit un cabinet dans une tourelle gothique, dont la fenêtre est également ouverte.",11
Voyant Georges.,0
On sonne du cor.,8
Apercevant Figaro.,0
On l'entraîne.,6
AIR. Tant de valeur.,8
Il en reboit.,0
Le choeur arrive en chaulant.,4
Faisant claquer son fouet.,1
Air 11 : On n'aime point dans nos forêts.,8
Elle va chercher les enfants et les amène.,6
Le théâtre représente l'appartement de Géronte.,11
Hérode tombe en faiblesse.,0
Guillot entre.,4
"En même temps, il donne des coups de batte sur l'estomac des Ogres.",1
Le Page s'en va.,5
Il se tourne du côté de Vénus.,7
La foule se retire.,5
Entrée de Mademoiselle Godefroi seule.,4
À Grignardet.,12
Elle jette la seconde brochure à terre.,10
Le théâtre change et représente comme au commencement de la pièce.,11
Il jette la lettre sur la table.,10
Il lit l'adresse.,0
Sautant du lit.,0
Il lui baille les tablettes.,10
À Claudine.,12
Elle prend les fleurs d'un bouquet qu'elle a au côté.,10
Silla sort.,5
"Air : Quel voile importun, etc.",8
"Son esprit tendu vient d'éclater en déraisons dont il sent la faiblesse, car si le Seigneur fait des miracles, il n'est pas permis à l'homme de provoquer le déploiement de sa toute-puissance ; alors, il se laisse aller à la colère :",9
"Le théâtre représente un lieu sauvage où est assis le camp des Indépendants. À gauche, sur le devant, est une espèce de tente pour Roger, formée par une draperie suspendue à des arbres. Dans le fond plusieurs arcades taillées dons le roc et qui paraissent servir d'entrée à des souterrains. Au-dessus des rochers un bois dans lequel on a placé des sentinelles. Le vaste intervalle qui est entre la tente et les souterrains, est occupé par des groupes de brigands dont les uns dorment, les autres boivent, jouent, etc.",11
Voyant Rouquérolle tirer sa pipe.,0
"LE CHEVALIER raconte à Adraste, comme une chose fort plasante, que Doris lui a donné une somme de deux mille livres, dont il avait besoin, que sa suivante a adroitement tirée d'un jeune innocent qui croit en être aimé.",9
Air NOTÉ.,8
Colas entre.,4
"Lucie paraît sur le théâtre, menée par un homme, et suivie de Béatrix.",4
Il jette son épée.,10
"La Dame et l'Abbé sont assis sur une face du banc, Géronte et le Baron sur l'autre ; la Scène se passe à la brune.",0
À Prévannes.,12
À Trufaldin.,12
Montrant l'argent.,0
Il va dans le cabinet.,11
Il nage des bras dans la nuit pour toucher le mur.,0
Il passe à gauche.,11
"Le théâtre change, et représente une campagne moins ornée que la première, les bois qu'on y voit sont remplis des troupeaux des bergers de l'île, et de ceux de Poliphème.",11
Isabelle et Lisette entrent dans le cabinet de Léandre.,5
L'ayant un peu regardée.,0
"La Servante place sur la table une toute petite bouteille de vin et une immense carafe d'eau. Elle met par terre, auprès de Chapelle, sans être vue de Boileau, cinq à six autres bouteilles. Chapelle verse à boire, trinque et porte le verre à ses lèvres.",9
Air : Des petits ballets. N°3.,8
AIR. Un Ministre de Calais.,8
Il tire un peu Dorice à part.,6
Air : Tes beaux yeux ma Nicole.,8
Air : De Wicht.,8
Le chambre se referme.,10
À Madame Befor.,12
Bruit de pas.,9
Aux deux Muses.,12
Il porte la bouteille à sa bouche.,0
On entend le son des tambourins.,8
Après l'avoir considérée un instant.,0
Il lui donne l'autre cuisse.,10
"Tomire, et Lisis l'épée à la main.",1
Sophie remonte la scène.,7
Il sort par un côté.,5
À Leonor.,12
Puis se relevant.,0
AIR : Flon flon.,8
"AIR. La Chaîne, ou Sylvie.",8
À Montausier.,12
À Monréal.,12
On amène deux Béliers noirs pour les sacrifier à PLUTON et à PROSERPINE.,12
Le théâtre représente une salle basse de la maison du Marquis.,11
Il prend Dorimène par la main.,6
Elle s'en va dans l'autre chambre.,5
"Il tire de sa poitrine un petit portrait, et le considère avec recueillement.",0
Montrant la porte du fond.,0
"Tous semblent frappés de consternation et de terreur. Depuis quelques instants Job est entré et s'est mêlé en silence aux chevaliers. Magnus seul a écouté l'empereur sans trouble, et n'a cessé de le regarder fixement pendant qu'il a parlé. Quand Barberousse a fini, Magnus le regarde encore une fois de la tête aux pieds, puis son visage prend une sombre expression de joie et de fureur.",9
Air. Un inconnu.,8
Aux Valets.,12
"Air 19. Eh, pourquoi donc dessus l'herbette.",8
Elle tombe à côté de lui.,0
Tenant à la main le billet qu'il a pris.,10
"Il déboutonne l'habit d'Abbé, et laisse voir la veste du beau Léandre.",10
"La suite de la Victoire déchaîne la Paix et les divinités qui l'accompagnent, et enchaîne la Discorde et sa suite.",9
Exhortation de persévérance par l'exemple des prix rapportés des olympiques jeux.,8
Marlot entre.,4
Air : De l'Afficheur.,8
AIR : Honneur à la musique ! (Bouffe.),8
Il sort avec ses garçons.,5
Il veut sortir.,7
À l'un des Citoyens.,12
L'Actrice sort tragiquement.,5
À Phèdre.,12
Aux insulaires.,12
La chambre se referme.,10
Rhodope sort.,5
"La garde qui tient Subtil, le rumine sur le devant de la scène.",10
Elle s'assit.,0
Autre.,0
Il dit cela à Flaminia.,12
Quelques brigands s'avancent vers la femme penchée sur son berceau.,7
AIR. À l'Amour rendez les armes.,8
S'agenouillant.,0
[Le Page sort.],5
Polyclète rentre.,4
À Sysigambis.,12
Maxime sort.,5
Émilie continue.,3
Pseudole sort.,5
Climène et Philis chantent ce dialogue.,3
Julien sort.,5
Il se place derrière lui.,11
"Les Femmes de la Halle, portant des couronnes de fleurs et des branches de lauriers ornées de rubans se présentent pour entrer ; il y a aussi du peuple.",4
"À l'arrivée de Rosalie, le Marquis s'empare avec adresse du fond du Théâtre pour l'empêcher de s'échapper.",12
Il regarde avec inquiétude de tous côtés.,0
Madame Robert va au devant de Baron.,7
Il sort avec Despinet et Mide.,5
À tous les Acteurs.,12
À Madame Durcé.,12
AIR. Quand on parle de Lucifer.,8
"Air : On me cherche, on m'aime, on m'adore.",8
Vaudeville.,8
"Madame Bobinet demande son équipage. Un laquais lui dit que ne donnant que vingt écus de gages de son cocher, il allé faire une course pour son compte.",9
Air : L'équipage.,8
Une salle donnant sur un jardin.,11
À Leuson.,12
Elle étend sa main droite sur le cercueil.,6
Pierrot et les sauvages s'en retournent avec le Gougou.,7
Ils remontent vers la porte du fond.,7
Il ne sonne plus mais il crie.,3
Elle ouvre.,0
"Air Amis, sans regretter Paris.",8
Aux demoiselles.,12
"Il parle à Aglante, et à Cléonice.",12
"Elle est donc pompeusement conduite dans le Palais Royal, où Ritiger Duc des Saxons, se trouve à l'inconnu ; mais où il conçoit une flamme, qui ne le fera que trop tôt reconnaître pour son malheur. Le Grand Pontife qui l'attend lui déclare les devoirs d'une Reine, lui fait prêter le serment accoutumé.",9
Dictant.,3
Le rappelant.,3
Clairville tombe aux genoux de Rosalie.,0
Air du Vaudeville de Jean-Monnet.,8
Lui faisant remarquer la petite taille de la bouteille.,0
À Madame.,12
Elle va à la fenêtre.,11
"Air : Ramonez-ci, etc.",8
À Des las Casas.,12
À doña Sol.,12
Il se lève de nouveau.,0
AIR : Diablezot.,8
À Guiscard.,12
Présentant Edgard.,0
Epithalame,8
Les Filous paraissent.,4
On entend le bruit des bouteilles qui tombent derrière le théâtre.,9
Bruit 8ourd.,9
Il sort avec son fils.,5
"Au commencement de ce discours on a vu Boileau et Racine, Molière et La Fontaine s'approcher doucement des deux Corneille, et les écouter avec intérêt.",4
On voit passer la seconde échelle.,11
"La Baronne paraît au fond, à droite. Tenue sévère, elle a son livre d'offices à la main.",4
Voyant Anthonie qui ne le regarde pas.,0
Commençant à pleurer.,3
À Cléofile.,12
Il regarde dans la chambre.,0
Il lit ce billet.,0
À la Reine-Mère.,12
"Air : Gai, gai, gai, Madame la mariée.",8
II veut lui baiser la main.,6
Pas de réponse.,3
À ses laquais.,12
"Le théâtre représente les Jardins d'Ovide à Thôme, et, dans le fond, des Montagnes affreuses parsemées de précipices, et couvertes de neiges.",11
Elle se jette aux pieds de la Comtesse.,0
Il la figure avec des louis.,10
Il s'habille avec précipitation.,10
On entend de nouveau sonner les cloches.,9
On entend des trompettes.,9
À Charmion.,12
"AIR 74. ( Viens, charmante Anette.}",8
Il compose.,0
Le prince est vêtu en simple cavalier.,10
"Ce palais doré en un palais d'horreur sitôt que Médée a dit le premier de ces cinq derniers vers, et qu'elle a donné un coup de baguette. Tout ce qu'il y a d'épouvantable en la nature y sert de termes. L'éléphant, le rhinocéros, le lion, l'once, les tigres, les léopards, les panthères, les dragons, les serpents, tous avec leurs antipathies à leurs pieds, y lancent des regards menaçants. une grotte obscure borne la vue, au travers de laquelle l'oeil ne laisse pas de découvrir un éloignement merveilleux que fait la perspective. Quatre monstres ailés et quatre rampants enferment Hypsipyle, et semblent prêts à la dévorer.",11
Elle embrasse la comtesse.,6
"Scaramouche vient en roulant un quartaut de vin d'Italie, qu'il dit avoir adroitement volé sur le Port. Pasquin qui l'a observé, feint d'être un des Commis aux Aides, qui réclame le quartaut. Scaramouche épouvanté s'enfuit, et en s'en allant laisse tomber un forêt. Pasquin ramasse le foret, et perce le tonneau qui ne rend rien. Pasquin croyant que le tonneau n'a pas assez d'évent, en ôte un cerceau, et aussitôt les douves tombent, et Marforio sort du tonneau. Pasquin le reconnaît, et ils s'embrassent. Scaramouche revient, qui, après les avoir reconnus, les console, et leur dit qu'Octave et Léandre ses Maîtres sachant qu'ils devaient arriver, ont fait préparer un magnifique repas pour les régaler ; et en attendant il appelle le Cuisinier ; et lui demande de leur donner tout ce qu'ils demandent, et s'en va.",9
Deux hommes semblent surgir de terre ; ce sont Guilaume de Landelle et Xavier de Montépin.,4
Monsieur Pot-De-Vin sort.,5
Palmyre sort.,5
S'adressant à Narbal et à son Capitaine des gardes.,12
À Monsieur de Bonneval.,12
Elle parle seule.,2
"Les Choeurs des Nymphes, des Bergers et des Bergères répètent ces deux derniers vers.",3
Il touche avec la main la maison d'Argentine.,6
Elle sort.,0
À Monsieur Brusquet.,12
Le théâtre représente l'intérieur d'un des cabanons de Bicêtre. - Au lever du rideau Salomon est couché sur la paille. - Une lampe attachée au mur éclaire la scène.,11
AIR : De la Palisse.,8
Air: Colin trouva Lizette un jour.,8
AIR : Que Pantin serait content.,8
À Coulisse.,12
À Damis.,12
Elle dit ce dernier vers en s'endormant.,0
AIR. [ Pour passer doucement la vie. ],8
"Une cellule, assez peu garnie de meubles, dans ce qu'on appelait les PRISONS-HONNÊTES au Grand-Châtelet. - Grabat, escabelles, table. Sur la table, des livres et des papiers. Au fond, une porte à judas grillé, bardée de ferrures à gros clous.",11
À Virginie.,12
Les gardes se retirent.,5
Air : À dîner ça me rapporte.,8
Lettre de Circeine à Alcandre.,8
Germain passant.,7
"Ses gants tombent, et le comte en ramasse l'un, et lui dit.",10
II arrache le papier des mains du Marquis.,10
La toile se lève.,11
Il fouille de nouveau.,0
Ils entrent ensemble en se heurtant.,5
On entend du bruit au fond du théâtre.,9
Aristandre paraît au bout du Théâtre.,4
À Brid'oison.,12
Aux trois frères.,12
À Silvanire.,12
À Carlin.,12
"DÉCORATION DU PROLOGUE. La toile qui cache le théâtre étant levée, laisse paraître un temple de riche architecture, que la Gloire a fait élever pour le Roi. L'Ordre en est composite, avec plusieurs arcades et colonnes de jaspe d'orient, dont les bases et chapiteaux sont d'or, aussi bien que les modillons et les fleurs de lys qui sont les ornements des corniches et des frises. Le haut du Temple est fini par un Attique où se voit un buste de héros directement au-dessus de chaque milieu des chapiteaux. Les supports des colonnes sont des piédestaux qui représentent une partie des conquêtes du Roi, et les superbes bâtiments qui se sont faits, ou qui ont été embellis sous son Règne. Au-dessus de chaque piédestal, il y a différentes figures peintes en saillie et isolées, qui toutes ainsi que les bustes, représentent par leurs attributs, ou les vertus particulières que possède cet auguste monarque, ou les Arts qu'il prend soin de faire fleurir. L'effet que font ces Figures est d'autant plus beau, que se trouvant chacune entre deux colonnes, elles forment une juste symétrie, qui ne saurait être que très agréable à la vue. Vers le milieu du temple s'élève une manière d'arc triomphal, soutenu par huit colonnes d'ordre ionique, avec une espèce d'Attique au-dessus de la corniche, où le Roi est représenté. La Victoire et la Gloire sont à ses côtés, dont l'une lui présente une couronne, et l'autre une branche de laurier, le tout de marbre blanc. On voit dans le fond du temple un autel de marbre serpentin. Il est armé de colonnes, figures, festons de fleurs et trophées d'armes. Les yeux se sont à peine arrêtés sur toutes ces magnificences, qu'on découvre Mars dans un char orné de tout ce qui peut le faire connaître pour le Dieu qui préside aux combats. Il paraît au plus haut des nues, et s'abaissant vers le temple, il y voit arriver la Fortune portée sur un nuage qu'elle quitte au même temps que Mars descend de son char. Après avoir regardé ce temple avec des marques d'indignation et de surprise, Ils commentent le Prologue ensemble.",11
