Qui pendant ce dialogue doit souffler, s'éventer, menacer son mari.|delivery
Air: Cela m'en bien dur.|music
Air : Quoi ! vous partez, etc.|music
Air : Ne v'là-t-t-il pas que j'aime ?|music
Et il la ferme.|object
À Dolnange.|toward
Il s'enfuit.|exit
Germain se montre.|action
Germain passant.|movement
Montrant Dolnange.|action
Montrant Nadine.|action
Air : La sagesse est de bien aimer N°1|music
Récitatif De M. de la Ruette. N°2|music
Air : De tous les Capucins du Monde.|music
Air: Le moyen de faire autrement. Du Peintre amoureux, N° 3.|music
Bis.|music
Air : Si Diogène était réputé sage.|music
Air : de Monsieur La Ruette. N° 4.|music
Air : De tout temps le jardinage.|music
Air : La Fustemberg.|music
Air : D'm'avoir instruit de mon bien.|music
Air : L'honneur dans un jeune Tendron.|music
Air : Les yeux baissés par modestie. N° 5.|music
Air : Plus inconstant.|music
Air : Folies d'Espagne.|music
Air : Le Pont d'Avignon.|music
Air : Dondaine.|music
Air : De Joconde.|music
Air : Des Francs-Maçons.|music
Air : Entre l'Amour et la Raison.|music
Air : Quand je tiens de ce jus d'Octobre.|music
Elles sortent.|exit
Air : Non, je n'aimerai jamais que vous.|music
Air : Tout roule aujourd'hui dans le monde.|music
Air : Avec un air de mystère.|music
Air : Tout consiste dans la manière.|music
Air : Tomber dedans.|music
Air : Mon petit doigt me l'a dit.|music
Air : Dieu des Amants.|music
Air : Jupin dès le matin.|music
Air : Plus les amants vivront.|music
Suite de l'air.|music
À Cendrillon.|toward
Air : La mort pour les malheureux.|music
Air : Quel amour fut aussi tendre ! De Nina.|music
Air : Au bord d'un ruisseau je file.|music
Air : Grand Saint-Martin, ou la Sarabande d'Issé.|music
Air : Du Précepteur d'Amour...|music
Air : Reçois dans ton galetas.|music
Air : Pourvu que Colin, ah ! Voyez-vous.|music
Air : Avec moi vous faites comparaison.|music
On entend derrière le Théâtre un bruit de tambour.|narration
Air : Je m'sentais là-dedans.|music
Air : de M. La Ruette. N° 6.|music
Air : L'Allemande Suisse.|music
Air : Faut-il qu'une fi faible plante.|music
Air : Ces Filles sont si sottes.|music
Air : On n'aime point dans nos forêts.|music
Air : Du manchon.|music
À l'officier.|toward
Air : Mariez, mariez-moi.|music
Air : Pour t'avoir, le grivois te guette.|music
Air : T'as pied dans le margouillis.|music
Air : Comme un Coucou.|music
Air : À l'envers.|music
On apporte deux toilettes toutes dressées.|object
Air : On prend femme, c'est l'usage. Noté dans L'Heureux déguisement.|music
Quatre fois.|music
Trois fois.|music
La Maraine entre ; les deux soeurs sortent en lui faisant une grande révérence et en chantant.|exit
Air : Où s'en vont ces gais bergers.|music
Air : Je suis un bon soldat.|music
Air : Pour voir un peu comment ça f'ra.|music
Air : Vous voulez me faire chante[r].|music
Air : Préparons-nous pour la fête nouvelle.|music
Air : Alarmez vous.|music
Air : Non, je ne ferai pas.|music
Air : Non ; je ne ferai pas.|music
Air : Les petits riens.|music
Air : Ne v'là-t-il pas que j'aime ?|music
Le théâtre change, et représente l'appartement du Prince.|setting
Air : Vous me l'avez dit, souvenez-vous en.|music
Air : Je ne sais pas écrire.|music
Air : Je ne verrai plus ce que j'aime.|music
Air : Ici sont venus en personne.|music
Air : De l'horoscope accompli.|music
Air : Boire à son tour.|music
Air : Que ne suis-je la jonquille ! ou l'Amant frivole.|music
Air : Lassi, lasson, la son bredondaine.|music
Air : Ah ! Madame Anroux.|music
Toutes les femmes entrent.|entrance
Air : Lassi, Lasson, la sonbredondaine.|music
Air : Sexe charmant dont le partage.|music
Air : Je donnerais les revenus.|music
Air : Morgué, la femme qui m'aura.|music
Air : Paris est en grand deuil.|music
À Pierrot.|toward
Air : La Carmagnole.|music
Au Prince.|toward
Air : Du Précepteur d'amour.|music
Air : La voici, tôt décampons.|music
Air : Oh, oh, tourelouribo !|music
Air : Tarare ponpon.|music
Air : Des Proverbes.|music
Air : Dans un Couvent bienheureux.|music
Air : Belle Brune.|music
À Cendrillon et aux autres.|toward
Air : Le Corbillon.|music
Montrant la mule.|action
Air : Non, je ne crois pas.|music
Air : D'Églé. Que je vous aime !|music
Air : Tout est dit.|music
Air : Comment donc as-tu réussi ?|music
Air : Bouchez, Naïades.|music
Air : J'ai, sans y penser.|music
Air : C'est chez vous.|music
Air : Vraiment ma Commère, oui.|music
CHOEUR de M. La Ruette.|music
RÉCITATIF, par MONSIEUR LA RUETTE. N°1|music
N°2|music
N°3.|music
Air : par Mr de la Ruette. n°4|music
Air : par Mr de la Ruette. n°5|music
Air : par Mr de la Ruette. n°6|music
AIR. On n'aime point dans nos Forêts.|music
AIR. La jeune Abbesse de ce lieu.|music
AIR Passerons-nous sans amours.|music
AIR. Ah ! que je me lasse d'être.|music
AIR. Bouchez. Naïades vos Fontaines.|music
AIR. À deux genoux près de Sylvie.|music
AIR. Le jeune Berger qui m'engage.|music
AIR De Joconde.|music
AIR. À quoi s'occupe Magdelon ?|music
AIR. Tout roule aujourd'hui dans le monde.|music
AIR. Ah ! le bel oiseau maman.|music
ARIETTE.|music
AIR. Tous les matins dans nos forêts.|music
AIR. Que craignez-vous charmante Reine.|music
AIR. L'équipage le plus en usage,|music
Air. Comme un coucou que l'Amour presse.|music
Air. La nuit dans les bras du repos.|music
AIR. L'autre nuit j'aperçus en songe.|music
Air. Branle de Metz.|music
AIR. À l'ombre de ce vert bocage.|music
Air. Pour voir un peu comment ça f'ra.|music
Air. Quand je vous ai donné mon coeur.|music
AIR. Dormir est un temps perdu.|music
AIR. Tu croyais en aimant Colette.|music
AIR. M. le Prévôt des Marchands.|music
AIR. Tant de valeur.|music
AIR. Donnez amants, mais donnez, bien.|music
AIR.|music
AIR. Suivons l'Amour, c'est lui qui nous mène.|music
AIR. Ton humeur est Catherine.|music
AIR. Cotillon couleur de rose.|music
À Zaide.|toward
AIR. Je suis un bon Soldat.|music
AIR. J'ai rêvé toute la nuit.|music
AIR. Le Démon malicieux et fin.|music
AIR. Babet que t'es gentille.|music
AIR. Nous autres bons Villageois.|music
AIR. Dans un bois, la trop simple Annete.|music
AIR. Du haut en bas.|music
AIR. L'Oiseau Royal.|music
AIR. Je ne sais pas écrire.|music
AIR. Sûre de ta foi.|music
AIR. Joli coeur n'est point volage.|music
AIR. Preuve de folie.|music
AIR. Pierrot se plaint que sa femme.|music
AIR. De l'Amour tout subit les lois.|music
AIR. Paris est au Roi, mon coeur est à moi.|music
AIR. Du Cap de bonne espérance.|music
AIR. De tous les Capucins du monde.|music
AIR. Changement pique l'appétit.|music
AIR. La Chaîne, ou Sylvie.|music
AIR. Lulli n'est plus à l'Opéra.|music
AIR. Si ma Philis vient en vendanges.|music
AIR. Non, je ne ferai pas.|music
AIR. Je ne veux point troubler votre ignorance.|music
AIR. Non, toujours dire non.|music
AIR. Je passe la nuit et le jour.|music
AIR. Mon petit doigt me l'a dit.|music
AIR. D'Epicure.|music
AIR. De tons les Capucins du monde.|music
AIR. Nous sommes Précepteurs d'Amour.|music
AIR. Que de Gentillesse.|music
AIR. hélas ! Ma soeur, je tremble.|music
AIR. Entre l'amour et la raison.|music
AIR. Trois enfants gueux.|music
À Eglé.|toward
AIR. Quand le péril est agréable.|music
AIR. Rions, chantons.|music
DUO.|music
Se touchant le front.|interaction
Au Poète et au Musicien.|toward
Air de la Palite.|music
AIR : Pierrot se plaint que sa femme.|music
II sort.|exit
AIR : Du Précepteur d'amour.|music
Il l'embrasse à la dérobée.|interaction
AIR : Donnez, Amants, mais donnez bien.|music
Il lui donne une bourse.|object
Il lui donne sa montre.|object
DUO.|delivery
Il va l'embrasser.|interaction
Elle approche de l'armoire.|setting
Elle lit.|action
Il prête l'oreille, comme si Valère lui parlait.|action
Il se sauve.|movement
Elle appelle.|delivery
AIR. Tu croyais, en aimant Colette.|music
À la cantonade.|toward
Le Tableau qui représente le portrait de Monsieur Cassandre, est posé sur un chevalet dans le fond du Théâtre.|setting
Fragment d'une ariette de la Veuve indécise.|music
Elle chante.|delivery
ARIETTE.|delivery
À Isabelle.|music
À Colombine.|toward
À Isabelle.|toward
À Cassandre.|toward
TRIO.|music
Il appelle.|delivery
Cassandre sort.|exit
Elle regarde le tableau.|action
Ensemble.|delivery
Il t'embrasse.|interaction
Elle sort avec Pierrot.|exit
Voyant la table mise. etc.|action
Cassandre dans le tableau.|setting
Il choque avec elle.|action
Elle se lève de table.|action
Montrant Pierrot.|action
Tous reprennent le rondeau.|delivery
On reprend le rondeau.|object
On reprend le rondeau en choeur.|object
AIR : Mon cheval qui galopait encore.|music
AIR :|music
Elle entre chez elle.|movement
Elle la suit.|exit
AIR de Wallace.|music
AIR : Plaignez-moi.|music
AIR : Valse de Giselle.|music
Lisant.|action
Mariette parait.|entrance
Elle plie la lettre.|object
AIR : Le luth galant.|music
Grossissant la voix.|delivery
La porte s'ouvre.|action
À lui-même.|aparte
Allant écrire.|action
Il lui donne des pièces d'or.|object
Se posant devant Julie.|action
AIR : Lorsque brillait dans la céleste voûte.|music
Dodinet entre au cabaret.|exit
Il rentre.|exit
Simon et Suzon sortent de chez eux.|entrance
Ils font entrer les femmes.|exit
Ils entrent.|exit
À l'orfèvre.|toward
Il entre avec l'orfèvre.|exit
Il montre le cabaret.|action
Elle s'en va avec les autres.|exit
À Lisette.|toward
À Valère.|toward
À Lourdis en riant.|toward
À Lourdis.|toward
À Frontin.|toward
À sa femme.|toward
Lisette rentre.|entrance
Il s'en va avec sa femme et Finot.|exit
Elle part.|exit
Il prend Angélique.|toward
Elle développe sa lettre.|action
À Angélique.|toward
Ils entrent en scène.|entrance
Lisette sort.|exit
À Finot.|toward
Il tire l'épée sur lui.|aggression
Frontin cause avec les autres...|toward
À Mme Lourdis.|toward
Air : Un Soldat par un coup funeste.|music
Le théâtre représente un salon. Une porte au milieu et d'autres sur les côtés. L'action se passe le matin.|setting
Au Précepteur.|toward
À Monsieur de Saint-Franc.|toward
Il s'en va avec Madame de Saint-Franc.|exit
Au Notaire.|toward
À son père.|toward
Au Valet.|toward
Monsieur de Saint-Franc sort avec le Notaire.|exit
Il tire son épée.|aggression
Le Valet sort.|exit
Il lui donne la lettre.|object
Ici les sanglots de Sophie lui doivent couper la voix.|delivery
Elle va pour l'embrasser.|interaction
Elle va aussi pour l'embrasser.|interaction
À Sophie.|toward
À Madame de Saint-Franc.|toward
Elle s'en va.|exit
Il lui donne un porte-feuille.|object
Il lui remet Sophie entre les bras.|object
À d'Inville.|toward
Apercevant d'Herbain.|action
Elle l'embrasse.|interaction
Elle a embrassé tout le monde.|interaction
Il entre chez le Notaire.|exit
Il sort de sa poche un crayon.|action
Il s'en va par en haut.|exit
Il continue sa marche.|movement
Il lui donne des coups de canne.|aggression
La fille rentre.|exit
Elle rentre chez elle.|exit
Il rentre chez lui.|exit
Elle compte son argent.|action
À Javotte.|toward
Ils entrent tous les deux.|exit
Il va à la boutique du perruquier.|exit
À Hurlubrelu.|toward
Il rentre avec le Perruquier.|exit
Il s'en va en courant.|exit
Au Soldat.|toward
Il lui donne.|object
Il s'en va avec le panier sur la tête.|exit
À Nicolas.|toward
On entend le bruit des bouteilles qui tombent derrière le théâtre.|narration
Au Garçon.|toward
Il écrit.|action
Il le baise.|interaction
Au soldat.|toward
Le théâtre représente un carrefour ; sur le devant, à la gauche du spectateur, est la boutique de Ragot, fripier ; vis-à-vis à droite, est la boutique de Simon, savetier, et dans le fond aussi à droite, la maison d'un commissaire, distinguée par un réverbère.|setting
Il lui montre son tableau.|action
Il sort de la fenêtre.|exit
Seul.|aparte
Elle lui donne.|object
Il s'en va en chantant :|exit
En criant.|delivery
Il va chercher un pot, etc.|object
Ils s'embrassent.|interaction
En gesticulant il touche l'épée de Dodinet.|aggression
Il recule d'un autre côté.|movement
Il frappe.|action
Il montre son écu.|action
Il regarde dans sa main.|action
Il serre l'écu.|object
On l'entend rosser à coups de torchon.|aggression
Il lui porte de même son bras sous le nez.|aggression
Il lui ferme la porte sur le nez.|object
À lui-même.|toward
Il frappe encore.|aggression
Il se met à crier.|delivery
Au caporal.|toward
Il montre le savetier Simon.|action
Il rentre chez lui.|entrance
Aparté.|aparte
Au savetier.|toward
À Janot.|toward
Il s'en va avec le guet.|exit
Elle lui ferme la fenêtre au nez.|object
Il lui ferme aussi la fenêtre.|object
Il lui ferme la fenêtre.|object
Au public.|toward
Il montre une culotte.|action
Au Suisse.|toward
Montrant son sabre qu'il a tiré à moitié.|action
Elle lui montre une veste.|action
À Perrette.|toward
Madame Simon et Perrette sortent.|exit
Il s'empare d'un paquet.|object
