text,label
"Arlequin armé de pied en cap, avec des fusils, des épées, une scie, un marteau, une broche.",10
Simon et Suzon sortent de chez eux.,4
"Le théâtre représente une salle magnifique, préparée pour donner le bal.",11
"Six Pâtres qui dansent. Messieurs Dolivet, Chicaneau, le Chantre, S. André, Bonard, et Chauveau.",3
Sainte Cécile et Valérian sortent.,5
Reprenant sa lettre.,0
Il tire un écrin.,0
Marthon sort.,5
"Le théâtre représente un Jardin potager ; sur un des côtés ; en avant, est une petite élévation couverte de fleurs, et de jeunes arbustes ; à côté est un banc de pierre, dans le fond du Théâtre est une chaumière.",11
Il prend les gazettes.,10
Air : Biribi.,0
[Antiope s'adresse à sa suite].,12
Il descend.,0
D'un ton furieux.,3
Il s'assoit.,0
"Pendant ces dernières répliques, Madame de Verneuil a organisé plusieurs jeux dans le fond. - La contredanse se fait entendre ; plusieurs cavaliers, prennent la main des dames et passent au salon. Guerland se perd dans un groupe.",9
AIR : un boulanger de Gonesse,8
AIR : Venez vous de Chantilly.,8
Plus fort.,3
Monologue,8
Air : V des Visitandines.,8
Il se donne en hâte un coup de peigne.,10
"Apparition, à la porte d'entrée, de Jeannot en costume de marchand d'herbes.",4
Le théâtre représente un Salon.,11
Il s'avance doucement.,7
Elle leur donne une bague.,10
"Melpomène qui préside à la tragédie et Euterpe qui a inventé l'Harmonie pastorale s'avancent sur deux nuages. Melpomène paraît au milieu de plusieurs trophées d'armes ; et Euterpe environnée de festons et de couronnes de fleurs. Elles sont précédées de deux symphonies opposées, dont l'une est très forte, et l'autre extrêmement douce, et qui forment une espèce de combat, tandis que les deux muses viennent se placer aux deux côtés de Polymnie pour la prier d'embellir les divertissements qu'elles veulent préparer.",9
Ils remplissent leurs poches.,10
Il va pour le prendre.,10
"Haut, avec l'accent anglais.",3
À Monsieur Grimaudin.,12
"Air : Pour t'avoir, le grivois te guette.",8
"Le bord d'une rivière. Au fond, un rocher s'avançant et formant une grotte avec un banc naturel, la « grotte d'Héloïse i), De chaque côté des arbres. Entrée à droite et à gauche.",11
Air : Je m'sentais là-dedans.,8
"Entrée de Flamands ivres, tenant des pots de bière avec des pipes à leurs bouches.",4
Il prend Thélame.,6
"Elle en prend un qu'elle porte à sa bouche, mais elle s'arrête soudainement.",0
"Dans une terme. - Au fond, à côté de la porte d'entrée, une grande fenêtre. - par les rideaux entr'ouverts on aperçoit la campagne. - À gauche, une vaste cheminée ; à droite, une porte conduisant dans une chambre voisine, à droite aussi aa balTet, et devant le buffet une table. Au lever de rideau, Nanon dresse le couvert sur la table.",11
Tirant de sa poche un petit morceau de papier.,10
vers Isabelle.,12
"AIR. Ô reguingué, ô lon lan la.",8
À l'Arlequin Italien.,12
Air : Les Trembleurs.,8
"Le théâtre représente une chambre meublée très simplement, où l'on voit les portraits d'Arlequin et d'Argentine. Argentine, assise, festonne ses deux enfans, sur des tabourets, sont a ses côtés l'un feuillette un livre pour en voir les estampes l'autre joue avec un jeu de cartes.",11
"Les trois Grivois commencent à le tirer de la marmite, dans le temps que Scaramouche arrive.)",1
Il se sauve.,7
Miltiade sort.,5
Lui faisant voir l'agrafe.,0
On entend derrière le Théâtre un bruit de tambour.,9
À Amintas.,12
Il se tue d'un poignard.,1
Elle arrache la lettre à Astolfe.,10
"À peine Mademoiselle de Saint-Yves a-t-elle vu disparaitre Monsieur de Kerkabon et son amie, qu'elle s'aperçoit du danger où l'expose un tête à tête, surtout avec un amant aussi passionné que le sien. Embarrassée, émue, elle ne sait quelle conduite tenir, et croit que le plus sûr est de se retirer. L'ardent Kerkabon, assuré de l'éloignement des personnages précédents, revient en scène au moment où son amante se dispose à la quitter : étonné de ce mouvement, qu'il prend pour de l'indifférence, il s'en afflige. L'aimable de Saint-Yves croit devoir le rassurer sur une crainte injuste, et qui l'offense elle-même. Il lui baise vivement la main pour la remercier. Elle frissonne, et le prie de ne point abuser de la confiance qu'elle lui témoigne en restant seule avec lui.",9
Les enfants font du bruit avec leur tambour.,9
Entre maître Blazius.,4
Il fait quelques pas en avant.,7
Il ferme le piano.,10
SEXTUOR.,8
AIR. ( Je n'en veux pas davantage. ),8
"Il étend les bras en avant comme un homme qui tombe, et il ajoute en soupirant.",0
Il met l'épée à la main.,0
Il saisit la bûche et s'approche du chapeau.,10
Voyant l'altération que son discours porte dans les traits de Didon.,0
"En se remettant, et avec plus de calme.",3
Ils se remettent à table.,0
À Amanda.,12
Il embrasse l'épaule de Julie.,6
"Daphné présente au sacrificateur l'épousée, et un des fleuves le marié.",0
Levant les yeux et apercevant Girolamo devant lui.,0
Air : La fête des bonnes gens.,8
Elle se met à écrire.,0
Elle le prend par la main.,6
On entend l'orchestre qui accompagne en sourdine la fin du prologue.,8
Il le lui donne.,10
Devers Belamire.,12
"Autour du buste de Pierre Corneille, sont groupés les acteurs qui viennent de jouer le Cid ; une jeune femme, vêtue à la mode du dernier printemps, entre en scène et s'avance vers les comédiens.",11
À Montbrisson.,12
Encore un coup.,1
Soudain au fond on voit la portière s'entr'ouvrir pour laisser passer l'O rond de la bouche de Pierrot et l'on entend roucouler : Coucou! Rires étouffés et frémissements de Colombinette. Dernier baiser. Dernier mon pauv'chat. Dernier courage ! Puis encore un gros baiser sur le front de ce pauv'chat.,9
Antistrophe V.,8
Davis le regarde fixement.,0
Léonore sort.,5
Il présente au Duc Ménipe sérieux.,0
Stanislas réparait au fond.,7
Air : Vaudeville du Sauvage.,8
Le mari de Mélisse insiste et se fâche.,3
Il se lève.,0
Regardant le manuscrit.,0
Il continue sa marche.,7
Ils sont tous en habits du matin.,10
"Moralès est vêtu simplement d'un pantalon et de sa chemise. L'aide du bourreau le fait asseoir sur l'escabeau qui a été préparé, puis, avec les ciseaux que lui tend Bricard, il coupe le col de la chemise du condamné. Au contact des ciseaux, Moralès réprime un tressaillement. Le silence est complet. On entend que le crissement des ciseaux. L'aide prend ensuite un rasoir et rase la nuque de Moralès.",9
Il sort en emportant la robe de Vigneron.,5
Air. Les filles de Montpellier.,8
Brute arrive.,4
Léandre lui donne un coup de poing.,1
Il déploie un grand rouleau de papier.,0
DUO.,8
"Air : Philis, vous voulez un portrait.",8
Il dit ceci à Sicandre :,12
Air : Il est toujours le même.,8
À Eurymène.,12
Ils comparent leurs montres.,0
Elle se dirige vers la porte Raoul et Emma font quelques pas avec elle.,11
Apercevant Villebrequin.,0
Air Noté N° II.,8
"Monsieur Tressant est coiffé avec un petit bonnet sur lequel il y a peu de poudre, mais peigné avec le plus grand soin ; son habillement est un surtout de drap gris, une veste et une culotte de satin de pareille couleur, des bas de soie à côtes, assortis au reste, et une très petite canne à pomme d'or avec laquelle il se joue : tout le monde se lève quand il entre.",10
Elle efface encore.,0
Doligni va pour faire avancer son fils.,6
Air : Réveillez-vous belle endormie.,8
Il chante ces deux vers.,3
À Piracmon.,12
AIR : Lon lan la deriri.,8
À Nigaudin.,12
Le temple est fermé.,10
"Alors Dieu enverra dans le Paradis Adam et Ève, en disant :",11
La foule rit.,3
Le Théâtre représente un appartement d'Adélaïde.,11
On entend un bruit dans la coulisse.,0
QUATUOR DIALOGUÉ.,8
On voit paraître le Chevalier.,4
À Astarbé.,12
Enflant la voix.,3
Air : Vous m'entendez bien,8
"Apollon continue l'air et finit par dire le refrain : ""Vous m'entendez bien ? """,3
LETTRE DE CLÉONTE à Pamphilie.,8
À Carite.,12
Apercevant Sophie.,0
"Air : Vivir, parodie.",8
"Amélie, auprès d'un arbre, presse une colombe contre son sein ; Rosine tient une corbeille de fleurs, et considère sa soeur en rêvant : elle est appuyée sur un oranger que Colin arrose.",11
Dorante s'écarte un peu.,7
Regardant le portrait.,0
En s'élevant.,0
Décachetant la lettre.,0
Il regarde sa montre.,0
À Hardouin.,12
Montrant la voûte du ciel.,0
À sa Maîtresse.,12
À Céliante.,12
Il dit ceci le regardant.,0
Elles sortent.,5
À Gusmand.,12
Jacques sort.,5
Ils se portent quelques bottes.,1
Lisant le dessus.,0
Montrant son sabre qu'il a tiré à moitié.,0
Brigandeau paraît.,4
L'embrassant au front.,6
AIR : Je ferai mon devoir,8
"Air : Mes yeux ne pourrez[-vous jamais], parodie",8
Considérant la tache du fauteuil.,0
Air : Pégase est un cheval qui porte. Ou : Aux soins que je prends de ma gloire.,8
Air : Guillot un jour trouva Lisette.,8
À Bégearss.,12
Ergaste s'interrompant.,3
Air 38 : Vaudeville du Roi de Cocagne.,8
Montrant sa blessure.,0
À du Rimet.,12
Il tire une toilette où est encore une robe de chambre.,10
Elle se desserre.,10
Il prend le troisième.,10
TORISIÈME COUPLET.,8
"Elle se saisit du poignard de Sélim qui se recule, croyant qu'elle veut le tuer.",10
Elle lui ferme la porte au nez.,10
Il se retire au fond.,7
Aux spectateurs.,8
Étant assise.,0
Il sort en la regardant.,5
Les matelots vont boire des eaux du fleuve pendant son récit.,0
À Benjamine.,12
"Le théâtre représente une salle à manger. - Pièce vulgaire, triste, meublée misérablement. - Çà et là quelques sièges, le canapé entre autres, qui ont figuré aux actes précédents et qui détonnent dans l'ensemble. - Deux portes à un seul battant, l'une au fond, l'autre sur la gauche. - Au fond, adroite, contre le mur, une table d'acajou recouverte d'un rond de cuir rouge ; sur la table, un pain, des tasses et quelques ustensiles de ménage.",11
Il s'est débarrassé de son attirail de chasse.,10
AIR : Un page aimait la jeune Adèle.,8
"Elle retourne encore à son clavecin, et revient aussitôt.",7
À Picard.,12
S'approchant d'Étéocle.,7
Rires.,3
"Le théâtre change et représente un superbe salon à colonne et à pilastre, sur lequel sont peints les Amours de Psyché. Un superbe trône dans un des côtés du théâtre, et en face une Tribune pour placer les amis de Ninon. Le trône est soutenu par la Victoire et la Renommée. Scarron assis sur une espèce de piédestal à côté du trône, en héraut d'armes. Madame Scarron est de l'autre côté, avec une couronne de laurier, habillée en Déesse de l'Amitié. Dans le fond est une troupe de danseurs et de danseuses avec des guirlandes entrelacées dans leurs bras, et habillées à la Suédoise.",11
Elle embrasse la Ville.,6
Il montre une férule.,0
Se donnant de petits coups sur la fesse.,1
Josépha sortant par le fond.,4
Le Domestique sort du côté opposé.,5
AIR : Vous l'ordonnez.,8
Air : Sortez de vos retraites.,8
Air : L'autre jour j'étais seulette.,8
L'Officier part.,5
Air : Regard vif et joli maintien.,8
Elle sort avec Antonio.,5
Il lui donne ses billets.,10
Elle lui met un bracelet sous les yeux.,0
Air : À notre bonheur l'Amour préside.,8
Il fouille dans sa poche.,0
Air : Laire laire laire.,8
"Air 58. Hé, bon, bon , bon ! Je t'en répond.",8
Il met encore un rouleau de vingt-cinq louis sur la table.,10
Tirant son portefeuille.,10
En s'interrompent.,3
Il veut le prendre.,10
AIR : J'ai vu partout dans mes voyages.,8
AIR : Tu croyais en aimant Colette.,8
"Le théâtre représente le mont Parnasse ; Apollon y paraît sur son trône, et les muses sont assises autour de lui.",11
Air de l'Anonyme.,8
"Marthe s'avance fur la pointe des pieds, se cache derrière un paravent, et écoute.",4
Avec explosion.,3
En le montrant de la main.,0
Clorimant et Géraste sortent.,5
Il va.,7
Air : L'Ermite du hameau voisin.,8
AIR : D'Isabelle et Gertrude.,8
La fenêtre s'est ouverte brusquement.,0
AIR : Un Cordelier dit à Lisette.,8
Air : par Mr de la Ruette. n°4,8
Ils vont pour sortir.,5
Il prend un morceau d'un des plats qu'on apporte et le met dans sa bouche.,0
Irène sort.,5
À l'Angevin.,12
[À Léveillé.],12
Confidentiel.,3
Durant ce temps Clitandre et Élise sont assis sans parler.,0
AIR : De Joconde.,8
À Messieurs le Marquis et l'abbé de Livry.,12
LETTRE DE LUCINDE.,8
Elle va pousser un bouton.,6
À Madame Raquin.,12
On entend fermer des verrous dans la maison.,10
Air 166. Qu'elle est belle ?,8
"Air : L'Amour me fait lon, lan, là.",8
"Air : Ce ruisseau, qui dans la plaine.",8
Bruit de pas dans l'ombre.,9
Il rentre.,4
"AIR. De Joconde, etc.",8
Montrant son bâton.,0
Air Noté n°3.,8
AIR : Quel désespoir.,8
Le théâtre représente une salle bien meublée.,11
Air : Jeune fille et jeune garçon.,8
À Jourdain.,12
À Mathurin.,12
QUATUOR.,8
Rosette sort.,5
Il décroche l'appareil.,10
Alors Dieu invitera Adam à s'approcher et lui parlera en appuyant sur chaque mot :,7
Elle fait un ou deux pas.,7
ENSEMBLE.,8
Montrant Madame Argante.,0
"AIR. Du pain, de l'eau, elle vit.",8
En montrant l'écrin.,0
À Valérie.,12
Il dit ce nom lisant l'écriteau de la fiole.,0
Galatée sort de la mer.,4
Regardant Julie.,0
Il aperçoit l'anse au collier de Caquire.,0
"Pendant le dialogue de Dercour et d'Éléonore, Henri et Perrine se sont ôtés du milieu, et vont à la droite ; Jeannette et Mascarille sont à la gauche.",11
SEXTUOR chanté par les Argonautes et accompagné de la lyre d'Orphée.,8
Il se rapproche d'Eudoxe.,7
À ses Gardes.,12
Air : Valet chez une fermière.,8
Il recommence.,6
Montrant le placet.,0
Il se découvre.,10
Les statues des conquérants s'abîment ; on voit à leur place celles de LOUIS XV et de STANISLAS.,11
Il leur casse les bouteilles sur la tête.,1
Monsieur Durivage prend la lettre.,10
Entre le Cardinal Cibo.,4
HARANGUE DE JOB.,8
À Lucie.,12
Il sort avec Vincent.,5
Se frappant la tête du poing.,1
Il fouille dans ses poches.,0
Air : la comédie est un miroir.,8
BOUTADE.,8
"Laforêt va chercher un fauteuil et des coussins qu'elle place au milieu du théâtre, et durant la scène suivante, elle ne cesse de roder autour de Molière, exprimant par une pantomime naïve et animée la douleur que lui cause son état.",9
"Air : Tic, tac, toc le verre, etc.",8
Écoutant.,0
Aux assistants.,12
Elle le rejette.,6
"Plusieurs dryades, accompagnés de faunes et de satyres sortent des arbres et des thermes.",4
"AIR : Amis, sans regretter.",8
"Entre Fra-Ambrosiod'un air agité, et en désordre.",4
"Se ravisant, à part.",2
Elle approche un banc.,7
Les Gardes sortent.,5
Ariste le fait relever en lui donnant un soufflet.,0
Elle l'évite d'un bond.,0
À Inzpias.,12
Se laissant tomber sur un siège.,0
